student_id,current_class,gender,subject,score,max_score,exam_type,exam_date,term,board_score
STU026,12,male,Biology,78,100,unit_test,2024-06-10,first_term,82
STU026,12,male,Biology,80,100,unit_test,2024-06-10,second_term,83
STU026,12,male,Biology,79,100,mid_term,2024-07-15,first_term,83
STU026,12,male,Biology,74,100,mid_term,2024-07-15,second_term,78
STU026,12,male,Biology,88,100,pre_board,2024-08-20,first_term,92
STU026,12,male,Biology,90,100,pre_board,2024-08-20,second_term,94
STU026,12,male,Biology,91,100,final,2024-09-15,first_term,91
STU026,12,male,Biology,90,100,final,2024-09-15,second_term,94
STU026,12,male,Hindi,64,100,unit_test,2024-06-10,first_term,64
STU026,12,male,Hindi,72,100,unit_test,2024-06-10,second_term,72
STU026,12,male,Hindi,70,100,mid_term,2024-07-15,first_term,72
STU026,12,male,Hindi,71,100,mid_term,2024-07-15,second_term,74
STU026,12,male,Hindi,78,100,pre_board,2024-08-20,first_term,81
STU026,12,male,Hindi,75,100,pre_board,2024-08-20,second_term,78
STU026,12,male,Hindi,77,100,final,2024-09-15,first_term,81
STU026,12,male,Hindi,78,100,final,2024-09-15,second_term,79
STU026,12,male,Computer Science,62,100,unit_test,2024-06-10,first_term,66
STU026,12,male,Computer Science,70,100,unit_test,2024-06-10,second_term,74
STU026,12,male,Computer Science,68,100,mid_term,2024-07-15,first_term,71
STU026,12,male,Computer Science,64,100,mid_term,2024-07-15,second_term,66
STU026,12,male,Computer Science,75,100,pre_board,2024-08-20,first_term,76
STU026,12,male,Computer Science,69,100,pre_board,2024-08-20,second_term,72
STU026,12,male,Computer Science,74,100,final,2024-09-15,first_term,74
STU026,12,male,Computer Science,75,100,final,2024-09-15,second_term,76
STU026,12,male,English,83,100,unit_test,2024-06-10,first_term,87
STU026,12,male,English,86,100,unit_test,2024-06-10,second_term,89
STU026,12,male,English,86,100,mid_term,2024-07-15,first_term,88
STU026,12,male,English,78,100,mid_term,2024-07-15,second_term,82
STU026,12,male,English,87,100,pre_board,2024-08-20,first_term,92
STU026,12,male,English,94,100,pre_board,2024-08-20,second_term,94
STU026,12,male,English,92,100,final,2024-09-15,first_term,92
STU026,12,male,English,97,100,final,2024-09-15,second_term,100
STU026,12,male,Mathematics,70,100,unit_test,2024-06-10,first_term,72
STU026,12,male,Mathematics,73,100,unit_test,2024-06-10,second_term,74
STU026,12,male,Mathematics,77,100,mid_term,2024-07-15,first_term,82
STU026,12,male,Mathematics,77,100,mid_term,2024-07-15,second_term,78
STU026,12,male,Mathematics,82,100,pre_board,2024-08-20,first_term,82
STU026,12,male,Mathematics,85,100,pre_board,2024-08-20,second_term,90
STU026,12,male,Mathematics,83,100,final,2024-09-15,first_term,88
STU026,12,male,Mathematics,82,100,final,2024-09-15,second_term,85
STU027,11,male,English,63,100,unit_test,2024-06-10,first_term,66
STU027,11,male,English,67,100,unit_test,2024-06-10,second_term,69
STU027,11,male,English,71,100,mid_term,2024-07-15,first_term,74
STU027,11,male,English,71,100,mid_term,2024-07-15,second_term,72
STU027,11,male,English,73,100,pre_board,2024-08-20,first_term,73
STU027,11,male,English,75,100,pre_board,2024-08-20,second_term,76
STU027,11,male,English,73,100,final,2024-09-15,first_term,74
STU027,11,male,English,80,100,final,2024-09-15,second_term,84
STU027,11,male,Physics,74,100,unit_test,2024-06-10,first_term,76
STU027,11,male,Physics,70,100,unit_test,2024-06-10,second_term,74
STU027,11,male,Physics,75,100,mid_term,2024-07-15,first_term,76
STU027,11,male,Physics,74,100,mid_term,2024-07-15,second_term,75
STU027,11,male,Physics,85,100,pre_board,2024-08-20,first_term,87
STU027,11,male,Physics,78,100,pre_board,2024-08-20,second_term,79
STU027,11,male,Physics,83,100,final,2024-09-15,first_term,86
STU027,11,male,Physics,84,100,final,2024-09-15,second_term,85
STU027,11,male,Hindi,68,100,unit_test,2024-06-10,first_term,69
STU027,11,male,Hindi,74,100,unit_test,2024-06-10,second_term,74
STU027,11,male,Hindi,68,100,mid_term,2024-07-15,first_term,71
STU027,11,male,Hindi,64,100,mid_term,2024-07-15,second_term,69
STU027,11,male,Hindi,69,100,pre_board,2024-08-20,first_term,73
STU027,11,male,Hindi,68,100,pre_board,2024-08-20,second_term,73
STU027,11,male,Hindi,69,100,final,2024-09-15,first_term,72
STU027,11,male,Hindi,76,100,final,2024-09-15,second_term,76
STU027,11,male,Chemistry,84,100,unit_test,2024-06-10,first_term,88
STU027,11,male,Chemistry,79,100,unit_test,2024-06-10,second_term,80
STU027,11,male,Chemistry,83,100,mid_term,2024-07-15,first_term,84
STU027,11,male,Chemistry,84,100,mid_term,2024-07-15,second_term,85
STU027,11,male,Chemistry,94,100,pre_board,2024-08-20,first_term,96
STU027,11,male,Chemistry,87,100,pre_board,2024-08-20,second_term,90
STU027,11,male,Chemistry,95,100,final,2024-09-15,first_term,99
STU027,11,male,Chemistry,94,100,final,2024-09-15,second_term,94
STU027,11,male,Biology,67,100,unit_test,2024-06-10,first_term,68
STU027,11,male,Biology,61,100,unit_test,2024-06-10,second_term,65
STU027,11,male,Biology,65,100,mid_term,2024-07-15,first_term,67
STU027,11,male,Biology,68,100,mid_term,2024-07-15,second_term,68
STU027,11,male,Biology,64,100,pre_board,2024-08-20,first_term,64
STU027,11,male,Biology,65,100,pre_board,2024-08-20,second_term,70
STU027,11,male,Biology,62,100,final,2024-09-15,first_term,63
STU027,11,male,Biology,68,100,final,2024-09-15,second_term,72
STU028,11,male,Computer Science,87,100,unit_test,2024-06-10,first_term,89
STU028,11,male,Computer Science,89,100,unit_test,2024-06-10,second_term,90
STU028,11,male,Computer Science,91,100,mid_term,2024-07-15,first_term,92
STU028,11,male,Computer Science,90,100,mid_term,2024-07-15,second_term,91
STU028,11,male,Computer Science,96,100,pre_board,2024-08-20,first_term,100
STU028,11,male,Computer Science,92,100,pre_board,2024-08-20,second_term,94
STU028,11,male,Computer Science,90,100,final,2024-09-15,first_term,92
STU028,11,male,Computer Science,97,100,final,2024-09-15,second_term,100
STU028,11,male,Mathematics,76,100,unit_test,2024-06-10,first_term,76
STU028,11,male,Mathematics,80,100,unit_test,2024-06-10,second_term,83
STU028,11,male,Mathematics,75,100,mid_term,2024-07-15,first_term,75
STU028,11,male,Mathematics,73,100,mid_term,2024-07-15,second_term,77
STU028,11,male,Mathematics,75,100,pre_board,2024-08-20,first_term,75
STU028,11,male,Mathematics,79,100,pre_board,2024-08-20,second_term,79
STU028,11,male,Mathematics,78,100,final,2024-09-15,first_term,79
STU028,11,male,Mathematics,72,100,final,2024-09-15,second_term,75
STU028,11,male,Physics,81,100,unit_test,2024-06-10,first_term,86
STU028,11,male,Physics,77,100,unit_test,2024-06-10,second_term,81
STU028,11,male,Physics,79,100,mid_term,2024-07-15,first_term,82
STU028,11,male,Physics,83,100,mid_term,2024-07-15,second_term,86
STU028,11,male,Physics,84,100,pre_board,2024-08-20,first_term,85
STU028,11,male,Physics,84,100,pre_board,2024-08-20,second_term,85
STU028,11,male,Physics,84,100,final,2024-09-15,first_term,86
STU028,11,male,Physics,82,100,final,2024-09-15,second_term,87
STU028,11,male,Biology,78,100,unit_test,2024-06-10,first_term,79
STU028,11,male,Biology,78,100,unit_test,2024-06-10,second_term,79
STU028,11,male,Biology,75,100,mid_term,2024-07-15,first_term,75
STU028,11,male,Biology,83,100,mid_term,2024-07-15,second_term,87
STU028,11,male,Biology,77,100,pre_board,2024-08-20,first_term,78
STU028,11,male,Biology,74,100,pre_board,2024-08-20,second_term,76
STU028,11,male,Biology,75,100,final,2024-09-15,first_term,78
STU028,11,male,Biology,75,100,final,2024-09-15,second_term,75
STU028,11,male,English,74,100,unit_test,2024-06-10,first_term,74
STU028,11,male,English,71,100,unit_test,2024-06-10,second_term,74
STU028,11,male,English,73,100,mid_term,2024-07-15,first_term,74
STU028,11,male,English,69,100,mid_term,2024-07-15,second_term,69
STU028,11,male,English,73,100,pre_board,2024-08-20,first_term,75
STU028,11,male,English,77,100,pre_board,2024-08-20,second_term,80
STU028,11,male,English,71,100,final,2024-09-15,first_term,71
STU028,11,male,English,79,100,final,2024-09-15,second_term,82
STU029,11,female,Mathematics,75,100,unit_test,2024-06-10,first_term,75
STU029,11,female,Mathematics,77,100,unit_test,2024-06-10,second_term,81
STU029,11,female,Mathematics,81,100,mid_term,2024-07-15,first_term,84
STU029,11,female,Mathematics,76,100,mid_term,2024-07-15,second_term,79
STU029,11,female,Mathematics,86,100,pre_board,2024-08-20,first_term,87
STU029,11,female,Mathematics,80,100,pre_board,2024-08-20,second_term,82
STU029,11,female,Mathematics,84,100,final,2024-09-15,first_term,87
STU029,11,female,Mathematics,86,100,final,2024-09-15,second_term,89
STU029,11,female,Computer Science,95,100,unit_test,2024-06-10,first_term,99
STU029,11,female,Computer Science,92,100,unit_test,2024-06-10,second_term,92
STU029,11,female,Computer Science,96,100,mid_term,2024-07-15,first_term,98
STU029,11,female,Computer Science,90,100,mid_term,2024-07-15,second_term,91
STU029,11,female,Computer Science,97,100,pre_board,2024-08-20,first_term,98
STU029,11,female,Computer Science,100,100,pre_board,2024-08-20,second_term,100
STU029,11,female,Computer Science,100,100,final,2024-09-15,first_term,100
STU029,11,female,Computer Science,97,100,final,2024-09-15,second_term,97
STU029,11,female,English,85,100,unit_test,2024-06-10,first_term,89
STU029,11,female,English,83,100,unit_test,2024-06-10,second_term,86
STU029,11,female,English,82,100,mid_term,2024-07-15,first_term,87
STU029,11,female,English,85,100,mid_term,2024-07-15,second_term,88
STU029,11,female,English,87,100,pre_board,2024-08-20,first_term,92
STU029,11,female,English,90,100,pre_board,2024-08-20,second_term,92
STU029,11,female,English,87,100,final,2024-09-15,first_term,90
STU029,11,female,English,91,100,final,2024-09-15,second_term,93
STU029,11,female,Hindi,81,100,unit_test,2024-06-10,first_term,84
STU029,11,female,Hindi,80,100,unit_test,2024-06-10,second_term,84
STU029,11,female,Hindi,82,100,mid_term,2024-07-15,first_term,84
STU029,11,female,Hindi,82,100,mid_term,2024-07-15,second_term,85
STU029,11,female,Hindi,90,100,pre_board,2024-08-20,first_term,95
STU029,11,female,Hindi,81,100,pre_board,2024-08-20,second_term,81
STU029,11,female,Hindi,82,100,final,2024-09-15,first_term,82
STU029,11,female,Hindi,82,100,final,2024-09-15,second_term,82
STU030,12,female,Chemistry,85,100,unit_test,2024-06-10,first_term,86
STU030,12,female,Chemistry,87,100,unit_test,2024-06-10,second_term,87
STU030,12,female,Chemistry,92,100,mid_term,2024-07-15,first_term,97
STU030,12,female,Chemistry,87,100,mid_term,2024-07-15,second_term,92
STU030,12,female,Chemistry,87,100,pre_board,2024-08-20,first_term,87
STU030,12,female,Chemistry,89,100,pre_board,2024-08-20,second_term,92
STU030,12,female,Chemistry,89,100,final,2024-09-15,first_term,91
STU030,12,female,Chemistry,93,100,final,2024-09-15,second_term,94
STU030,12,female,Physics,96,100,unit_test,2024-06-10,first_term,100
STU030,12,female,Physics,89,100,unit_test,2024-06-10,second_term,94
STU030,12,female,Physics,93,100,mid_term,2024-07-15,first_term,95
STU030,12,female,Physics,92,100,mid_term,2024-07-15,second_term,96
STU030,12,female,Physics,100,100,pre_board,2024-08-20,first_term,100
STU030,12,female,Physics,100,100,pre_board,2024-08-20,second_term,100
STU030,12,female,Physics,99,100,final,2024-09-15,first_term,100
STU030,12,female,Physics,98,100,final,2024-09-15,second_term,98
STU030,12,female,Mathematics,72,100,unit_test,2024-06-10,first_term,76
STU030,12,female,Mathematics,67,100,unit_test,2024-06-10,second_term,72
STU030,12,female,Mathematics,67,100,mid_term,2024-07-15,first_term,69
STU030,12,female,Mathematics,68,100,mid_term,2024-07-15,second_term,68
STU030,12,female,Mathematics,79,100,pre_board,2024-08-20,first_term,79
STU030,12,female,Mathematics,76,100,pre_board,2024-08-20,second_term,76
STU030,12,female,Mathematics,78,100,final,2024-09-15,first_term,82
STU030,12,female,Mathematics,80,100,final,2024-09-15,second_term,82
STU030,12,female,Computer Science,86,100,unit_test,2024-06-10,first_term,87
STU030,12,female,Computer Science,91,100,unit_test,2024-06-10,second_term,93
STU030,12,female,Computer Science,90,100,mid_term,2024-07-15,first_term,95
STU030,12,female,Computer Science,85,100,mid_term,2024-07-15,second_term,87
STU030,12,female,Computer Science,83,100,pre_board,2024-08-20,first_term,86
STU030,12,female,Computer Science,84,100,pre_board,2024-08-20,second_term,88
STU030,12,female,Computer Science,87,100,final,2024-09-15,first_term,92
STU030,12,female,Computer Science,91,100,final,2024-09-15,second_term,96
STU030,12,female,Hindi,70,100,unit_test,2024-06-10,first_term,71
STU030,12,female,Hindi,74,100,unit_test,2024-06-10,second_term,77
STU030,12,female,Hindi,70,100,mid_term,2024-07-15,first_term,74
STU030,12,female,Hindi,73,100,mid_term,2024-07-15,second_term,78
STU030,12,female,Hindi,70,100,pre_board,2024-08-20,first_term,72
STU030,12,female,Hindi,72,100,pre_board,2024-08-20,second_term,73
STU030,12,female,Hindi,70,100,final,2024-09-15,first_term,71
STU030,12,female,Hindi,71,100,final,2024-09-15,second_term,75
STU031,12,female,Mathematics,97,100,unit_test,2024-06-10,first_term,100
STU031,12,female,Mathematics,97,100,unit_test,2024-06-10,second_term,98
STU031,12,female,Mathematics,95,100,mid_term,2024-07-15,first_term,97
STU031,12,female,Mathematics,90,100,mid_term,2024-07-15,second_term,93
STU031,12,female,Mathematics,93,100,pre_board,2024-08-20,first_term,93
STU031,12,female,Mathematics,100,100,pre_board,2024-08-20,second_term,100
STU031,12,female,Mathematics,94,100,final,2024-09-15,first_term,98
STU031,12,female,Mathematics,91,100,final,2024-09-15,second_term,93
STU031,12,female,Biology,93,100,unit_test,2024-06-10,first_term,95
STU031,12,female,Biology,91,100,unit_test,2024-06-10,second_term,91
STU031,12,female,Biology,90,100,mid_term,2024-07-15,first_term,95
STU031,12,female,Biology,96,100,mid_term,2024-07-15,second_term,97
STU031,12,female,Biology,100,100,pre_board,2024-08-20,first_term,100
STU031,12,female,Biology,100,100,pre_board,2024-08-20,second_term,100
STU031,12,female,Biology,100,100,final,2024-09-15,first_term,100
STU031,12,female,Biology,98,100,final,2024-09-15,second_term,99
STU031,12,female,Physics,73,100,unit_test,2024-06-10,first_term,74
STU031,12,female,Physics,72,100,unit_test,2024-06-10,second_term,74
STU031,12,female,Physics,80,100,mid_term,2024-07-15,first_term,81
STU031,12,female,Physics,78,100,mid_term,2024-07-15,second_term,82
STU031,12,female,Physics,75,100,pre_board,2024-08-20,first_term,78
STU031,12,female,Physics,76,100,pre_board,2024-08-20,second_term,81
STU031,12,female,Physics,80,100,final,2024-09-15,first_term,84
STU031,12,female,Physics,79,100,final,2024-09-15,second_term,84
STU031,12,female,English,85,100,unit_test,2024-06-10,first_term,89
STU031,12,female,English,86,100,unit_test,2024-06-10,second_term,89
STU031,12,female,English,86,100,mid_term,2024-07-15,first_term,91
STU031,12,female,English,91,100,mid_term,2024-07-15,second_term,93
STU031,12,female,English,98,100,pre_board,2024-08-20,first_term,98
STU031,12,female,English,96,100,pre_board,2024-08-20,second_term,100
STU031,12,female,English,97,100,final,2024-09-15,first_term,98
STU031,12,female,English,100,100,final,2024-09-15,second_term,100
STU032,12,female,Chemistry,83,100,unit_test,2024-06-10,first_term,84
STU032,12,female,Chemistry,77,100,unit_test,2024-06-10,second_term,80
STU032,12,female,Chemistry,82,100,mid_term,2024-07-15,first_term,82
STU032,12,female,Chemistry,79,100,mid_term,2024-07-15,second_term,83
STU032,12,female,Chemistry,92,100,pre_board,2024-08-20,first_term,97
STU032,12,female,Chemistry,91,100,pre_board,2024-08-20,second_term,96
STU032,12,female,Chemistry,88,100,final,2024-09-15,first_term,88
STU032,12,female,Chemistry,84,100,final,2024-09-15,second_term,85
STU032,12,female,Hindi,95,100,unit_test,2024-06-10,first_term,100
STU032,12,female,Hindi,97,100,unit_test,2024-06-10,second_term,97
STU032,12,female,Hindi,89,100,mid_term,2024-07-15,first_term,92
STU032,12,female,Hindi,91,100,mid_term,2024-07-15,second_term,94
STU032,12,female,Hindi,100,100,pre_board,2024-08-20,first_term,100
STU032,12,female,Hindi,97,100,pre_board,2024-08-20,second_term,97
STU032,12,female,Hindi,96,100,final,2024-09-15,first_term,96
STU032,12,female,Hindi,100,100,final,2024-09-15,second_term,100
STU032,12,female,Physics,92,100,unit_test,2024-06-10,first_term,97
STU032,12,female,Physics,100,100,unit_test,2024-06-10,second_term,100
STU032,12,female,Physics,96,100,mid_term,2024-07-15,first_term,100
STU032,12,female,Physics,97,100,mid_term,2024-07-15,second_term,100
STU032,12,female,Physics,100,100,pre_board,2024-08-20,first_term,100
STU032,12,female,Physics,100,100,pre_board,2024-08-20,second_term,100
STU032,12,female,Physics,100,100,final,2024-09-15,first_term,100
STU032,12,female,Physics,100,100,final,2024-09-15,second_term,100
STU032,12,female,Mathematics,79,100,unit_test,2024-06-10,first_term,83
STU032,12,female,Mathematics,77,100,unit_test,2024-06-10,second_term,82
STU032,12,female,Mathematics,86,100,mid_term,2024-07-15,first_term,89
STU032,12,female,Mathematics,83,100,mid_term,2024-07-15,second_term,87
STU032,12,female,Mathematics,80,100,pre_board,2024-08-20,first_term,81
STU032,12,female,Mathematics,80,100,pre_board,2024-08-20,second_term,83
STU032,12,female,Mathematics,78,100,final,2024-09-15,first_term,81
STU032,12,female,Mathematics,77,100,final,2024-09-15,second_term,78
STU033,11,male,Chemistry,68,100,unit_test,2024-06-10,first_term,71
STU033,11,male,Chemistry,72,100,unit_test,2024-06-10,second_term,72
STU033,11,male,Chemistry,68,100,mid_term,2024-07-15,first_term,73
STU033,11,male,Chemistry,74,100,mid_term,2024-07-15,second_term,77
STU033,11,male,Chemistry,84,100,pre_board,2024-08-20,first_term,89
STU033,11,male,Chemistry,84,100,pre_board,2024-08-20,second_term,85
STU033,11,male,Chemistry,86,100,final,2024-09-15,first_term,89
STU033,11,male,Chemistry,77,100,final,2024-09-15,second_term,80
STU033,11,male,Physics,84,100,unit_test,2024-06-10,first_term,84
STU033,11,male,Physics,81,100,unit_test,2024-06-10,second_term,82
STU033,11,male,Physics,87,100,mid_term,2024-07-15,first_term,90
STU033,11,male,Physics,84,100,mid_term,2024-07-15,second_term,89
STU033,11,male,Physics,89,100,pre_board,2024-08-20,first_term,90
STU033,11,male,Physics,93,100,pre_board,2024-08-20,second_term,98
STU033,11,male,Physics,88,100,final,2024-09-15,first_term,90
STU033,11,male,Physics,87,100,final,2024-09-15,second_term,90
STU033,11,male,English,74,100,unit_test,2024-06-10,first_term,77
STU033,11,male,English,74,100,unit_test,2024-06-10,second_term,75
STU033,11,male,English,68,100,mid_term,2024-07-15,first_term,72
STU033,11,male,English,70,100,mid_term,2024-07-15,second_term,75
STU033,11,male,English,77,100,pre_board,2024-08-20,first_term,80
STU033,11,male,English,77,100,pre_board,2024-08-20,second_term,80
STU033,11,male,English,82,100,final,2024-09-15,first_term,85
STU033,11,male,English,75,100,final,2024-09-15,second_term,80
STU033,11,male,Hindi,78,100,unit_test,2024-06-10,first_term,81
STU033,11,male,Hindi,84,100,unit_test,2024-06-10,second_term,87
STU033,11,male,Hindi,83,100,mid_term,2024-07-15,first_term,86
STU033,11,male,Hindi,79,100,mid_term,2024-07-15,second_term,80
STU033,11,male,Hindi,83,100,pre_board,2024-08-20,first_term,84
STU033,11,male,Hindi,85,100,pre_board,2024-08-20,second_term,89
STU033,11,male,Hindi,83,100,final,2024-09-15,first_term,86
STU033,11,male,Hindi,87,100,final,2024-09-15,second_term,91
STU034,12,female,English,83,100,unit_test,2024-06-10,first_term,84
STU034,12,female,English,83,100,unit_test,2024-06-10,second_term,87
STU034,12,female,English,88,100,mid_term,2024-07-15,first_term,89
STU034,12,female,English,88,100,mid_term,2024-07-15,second_term,91
STU034,12,female,English,93,100,pre_board,2024-08-20,first_term,94
STU034,12,female,English,99,100,pre_board,2024-08-20,second_term,100
STU034,12,female,English,93,100,final,2024-09-15,first_term,94
STU034,12,female,English,100,100,final,2024-09-15,second_term,100
STU034,12,female,Mathematics,92,100,unit_test,2024-06-10,first_term,93
STU034,12,female,Mathematics,85,100,unit_test,2024-06-10,second_term,87
STU034,12,female,Mathematics,94,100,mid_term,2024-07-15,first_term,98
STU034,12,female,Mathematics,89,100,mid_term,2024-07-15,second_term,94
STU034,12,female,Mathematics,94,100,pre_board,2024-08-20,first_term,94
STU034,12,female,Mathematics,90,100,pre_board,2024-08-20,second_term,90
STU034,12,female,Mathematics,92,100,final,2024-09-15,first_term,95
STU034,12,female,Mathematics,91,100,final,2024-09-15,second_term,95
STU034,12,female,Chemistry,80,100,unit_test,2024-06-10,first_term,81
STU034,12,female,Chemistry,89,100,unit_test,2024-06-10,second_term,93
STU034,12,female,Chemistry,86,100,mid_term,2024-07-15,first_term,86
STU034,12,female,Chemistry,81,100,mid_term,2024-07-15,second_term,83
STU034,12,female,Chemistry,90,100,pre_board,2024-08-20,first_term,92
STU034,12,female,Chemistry,80,100,pre_board,2024-08-20,second_term,82
STU034,12,female,Chemistry,89,100,final,2024-09-15,first_term,92
STU034,12,female,Chemistry,85,100,final,2024-09-15,second_term,89
STU034,12,female,Computer Science,78,100,unit_test,2024-06-10,first_term,83
STU034,12,female,Computer Science,78,100,unit_test,2024-06-10,second_term,79
STU034,12,female,Computer Science,78,100,mid_term,2024-07-15,first_term,81
STU034,12,female,Computer Science,68,100,mid_term,2024-07-15,second_term,69
STU034,12,female,Computer Science,77,100,pre_board,2024-08-20,first_term,82
STU034,12,female,Computer Science,77,100,pre_board,2024-08-20,second_term,79
STU034,12,female,Computer Science,83,100,final,2024-09-15,first_term,84
STU034,12,female,Computer Science,73,100,final,2024-09-15,second_term,75
STU034,12,female,Hindi,85,100,unit_test,2024-06-10,first_term,87
STU034,12,female,Hindi,85,100,unit_test,2024-06-10,second_term,86
STU034,12,female,Hindi,90,100,mid_term,2024-07-15,first_term,94
STU034,12,female,Hindi,82,100,mid_term,2024-07-15,second_term,82
STU034,12,female,Hindi,83,100,pre_board,2024-08-20,first_term,86
STU034,12,female,Hindi,90,100,pre_board,2024-08-20,second_term,92
STU034,12,female,Hindi,85,100,final,2024-09-15,first_term,85
STU034,12,female,Hindi,82,100,final,2024-09-15,second_term,86
STU035,11,female,Mathematics,71,100,unit_test,2024-06-10,first_term,73
STU035,11,female,Mathematics,74,100,unit_test,2024-06-10,second_term,74
STU035,11,female,Mathematics,66,100,mid_term,2024-07-15,first_term,66
STU035,11,female,Mathematics,66,100,mid_term,2024-07-15,second_term,66
STU035,11,female,Mathematics,69,100,pre_board,2024-08-20,first_term,70
STU035,11,female,Mathematics,67,100,pre_board,2024-08-20,second_term,69
STU035,11,female,Mathematics,66,100,final,2024-09-15,first_term,68
STU035,11,female,Mathematics,69,100,final,2024-09-15,second_term,74
STU035,11,female,Physics,90,100,unit_test,2024-06-10,first_term,92
STU035,11,female,Physics,83,100,unit_test,2024-06-10,second_term,87
STU035,11,female,Physics,85,100,mid_term,2024-07-15,first_term,90
STU035,11,female,Physics,89,100,mid_term,2024-07-15,second_term,92
STU035,11,female,Physics,85,100,pre_board,2024-08-20,first_term,88
STU035,11,female,Physics,92,100,pre_board,2024-08-20,second_term,96
STU035,11,female,Physics,85,100,final,2024-09-15,first_term,87
STU035,11,female,Physics,84,100,final,2024-09-15,second_term,85
STU035,11,female,Chemistry,68,100,unit_test,2024-06-10,first_term,68
STU035,11,female,Chemistry,61,100,unit_test,2024-06-10,second_term,61
STU035,11,female,Chemistry,62,100,mid_term,2024-07-15,first_term,67
STU035,11,female,Chemistry,69,100,mid_term,2024-07-15,second_term,73
STU035,11,female,Chemistry,73,100,pre_board,2024-08-20,first_term,76
STU035,11,female,Chemistry,79,100,pre_board,2024-08-20,second_term,84
STU035,11,female,Chemistry,73,100,final,2024-09-15,first_term,77
STU035,11,female,Chemistry,74,100,final,2024-09-15,second_term,78
STU035,11,female,English,99,100,unit_test,2024-06-10,first_term,100
STU035,11,female,English,92,100,unit_test,2024-06-10,second_term,96
STU035,11,female,English,93,100,mid_term,2024-07-15,first_term,98
STU035,11,female,English,92,100,mid_term,2024-07-15,second_term,93
STU035,11,female,English,100,100,pre_board,2024-08-20,first_term,100
STU035,11,female,English,95,100,pre_board,2024-08-20,second_term,95
STU035,11,female,English,94,100,final,2024-09-15,first_term,95
STU035,11,female,English,100,100,final,2024-09-15,second_term,100
STU036,11,female,Computer Science,86,100,unit_test,2024-06-10,first_term,91
STU036,11,female,Computer Science,85,100,unit_test,2024-06-10,second_term,89
STU036,11,female,Computer Science,78,100,mid_term,2024-07-15,first_term,82
STU036,11,female,Computer Science,83,100,mid_term,2024-07-15,second_term,85
STU036,11,female,Computer Science,93,100,pre_board,2024-08-20,first_term,94
STU036,11,female,Computer Science,93,100,pre_board,2024-08-20,second_term,95
STU036,11,female,Computer Science,91,100,final,2024-09-15,first_term,95
STU036,11,female,Computer Science,95,100,final,2024-09-15,second_term,98
STU036,11,female,English,76,100,unit_test,2024-06-10,first_term,76
STU036,11,female,English,80,100,unit_test,2024-06-10,second_term,84
STU036,11,female,English,84,100,mid_term,2024-07-15,first_term,88
STU036,11,female,English,75,100,mid_term,2024-07-15,second_term,78
STU036,11,female,English,79,100,pre_board,2024-08-20,first_term,83
STU036,11,female,English,80,100,pre_board,2024-08-20,second_term,83
STU036,11,female,English,74,100,final,2024-09-15,first_term,75
STU036,11,female,English,77,100,final,2024-09-15,second_term,82
STU036,11,female,Biology,100,100,unit_test,2024-06-10,first_term,100
STU036,11,female,Biology,94,100,unit_test,2024-06-10,second_term,96
STU036,11,female,Biology,91,100,mid_term,2024-07-15,first_term,92
STU036,11,female,Biology,96,100,mid_term,2024-07-15,second_term,96
STU036,11,female,Biology,96,100,pre_board,2024-08-20,first_term,100
STU036,11,female,Biology,100,100,pre_board,2024-08-20,second_term,100
STU036,11,female,Biology,100,100,final,2024-09-15,first_term,100
STU036,11,female,Biology,96,100,final,2024-09-15,second_term,99
STU036,11,female,Physics,77,100,unit_test,2024-06-10,first_term,80
STU036,11,female,Physics,75,100,unit_test,2024-06-10,second_term,80
STU036,11,female,Physics,69,100,mid_term,2024-07-15,first_term,69
STU036,11,female,Physics,74,100,mid_term,2024-07-15,second_term,77
STU036,11,female,Physics,85,100,pre_board,2024-08-20,first_term,87
STU036,11,female,Physics,79,100,pre_board,2024-08-20,second_term,81
STU036,11,female,Physics,84,100,final,2024-09-15,first_term,88
STU036,11,female,Physics,82,100,final,2024-09-15,second_term,86
STU036,11,female,Chemistry,95,100,unit_test,2024-06-10,first_term,98
STU036,11,female,Chemistry,92,100,unit_test,2024-06-10,second_term,94
STU036,11,female,Chemistry,94,100,mid_term,2024-07-15,first_term,94
STU036,11,female,Chemistry,91,100,mid_term,2024-07-15,second_term,92
STU036,11,female,Chemistry,89,100,pre_board,2024-08-20,first_term,91
STU036,11,female,Chemistry,96,100,pre_board,2024-08-20,second_term,100
STU036,11,female,Chemistry,95,100,final,2024-09-15,first_term,96
STU036,11,female,Chemistry,87,100,final,2024-09-15,second_term,89
STU037,11,female,Mathematics,64,100,unit_test,2024-06-10,first_term,67
STU037,11,female,Mathematics,64,100,unit_test,2024-06-10,second_term,66
STU037,11,female,Mathematics,73,100,mid_term,2024-07-15,first_term,75
STU037,11,female,Mathematics,66,100,mid_term,2024-07-15,second_term,67
STU037,11,female,Mathematics,73,100,pre_board,2024-08-20,first_term,73
STU037,11,female,Mathematics,76,100,pre_board,2024-08-20,second_term,77
STU037,11,female,Mathematics,78,100,final,2024-09-15,first_term,81
STU037,11,female,Mathematics,82,100,final,2024-09-15,second_term,86
STU037,11,female,English,71,100,unit_test,2024-06-10,first_term,74
STU037,11,female,English,75,100,unit_test,2024-06-10,second_term,78
STU037,11,female,English,75,100,mid_term,2024-07-15,first_term,75
STU037,11,female,English,70,100,mid_term,2024-07-15,second_term,73
